,Tweets,date
963,"📣📣PEPPERLYL x META STAR #fcfs #Airdrop🔥

🥳🥳BiG Prize Pool:
First 50,000 People will get 5 $PPL worth of $120,000😍

To Win🏆

➡️ Register: https://t.co/crYhPkJArK

✅Follow the Instructions After you Register

Follow @META_STARx &amp; @Pepperlyl
Retweet+Like 
No LIMIT!

#Airdrop… https://t.co/Fb6Rbzyc44 https://t.co/sSxk29BFDm",2023-03-14 17:16:12+00:00
964,Me when someone doesn't believe me and they Google it and see I'm right https://t.co/Aflc1HkKFI,2023-03-14 17:16:11+00:00
965,"ׂ⁠     ֪   wts lfb ph – heesun in milan  ୨୧  
cheering kit | slogan &amp; photocards

  ֪   size: 60*30
  ֪   made in korea!
  ֪   comes with two (2) pocas
  ֪   ₱650 w pre-order benefits
  ֪   50% payo | 2 weeks dop

order form: https://t.co/bBDGmc8MNX

P.O ends at 03.22.2023 ♡ https://t.co/CCUQKg5rWU https://t.co/x9WYaU1EEV",2023-03-14 17:16:11+00:00
966,"@elonmusk @RobertKennedyJr @jimmy_dore @CommunityNotes I don't think Google lets you know if Dr. Anthony Fauci makes bioweapons for the Pentagon.

Community notes might have to consult the immaculately-sourced blockbuster best-seller, The Real Anthony Fauci.

@RobertKennedyJr @jimmy_dore 

https://t.co/LegTFnt1ZF https://t.co/6zenCK0egw",2023-03-14 17:16:09+00:00
967,"SBT DELIVERY 💜

We have delivered the 4th batch of SBTs to 1,771 new people

See if you made it👇 
https://t.co/R7xRpOcfge

What's next?✨
- Go to https://t.co/Dp2HNo1JjE
- Connect your SBT
- Get instant level 2 and waitlist spot

How to apply for SBT? 👀
https://t.co/bfi1L3FBGM https://t.co/SVEyInufQ3",2023-03-14 17:16:09+00:00
968,"@dnyelsan @ACABylonBee But you see, Google is a ""woke company"" firmly in the pocket of ""big woke""",2023-03-14 17:16:08+00:00
969,"I have a COMPLETE Google Ads Course full of strategies on: 

👉 Shopping Ads
👉 Search Text Ads
👉 Display Ads. 

Worth $1,000's.

But today - Completely FREE. 

Want it?

RT, Like, and Comment ""Google"" and I'll DM it to you. 

&gt; Must follow me.
&gt; 1 Day only. 
&gt; 500 Ppl Max. https://t.co/UKH4x6fWw4",2023-03-14 17:16:07+00:00
970,Me when someone doesn't believe me and they Google it and see I'm right https://t.co/Aflc1HkKFI,2023-03-14 17:16:07+00:00
971,A new era for AI and Google Workspace https://t.co/9UeftVT9GY via @YouTube #AI #gmail https://t.co/0GTmgSaYay,2023-03-14 17:16:05+00:00
972,"Google is introducing new AI-powered features in Google Workspace: 

“In Gmail and Google Docs, you can simply type in a topic you’d like to write about, and a draft will be instantly generated for you.” 👇

https://t.co/6BAIgBR6WF https://t.co/2Mp5ZwZ2JV",2023-03-14 17:16:05+00:00
973,"Interested in the conditions of Lake Michigan? Now you don't have to go without knowing! Check and see what's going on before you hit the water.👉https://t.co/Yc4SoOONNv 

📸 google images

#lakeconditions #lakemichigan #lakehomes #lakehomesrealty #lakelife #lakerealty #newbu ... https://t.co/WunrdWwQUk",2023-03-14 17:16:05+00:00
974,"#NowPlaying' Dremo ft Reekado Banks (@Dremodrizzy) (@ReekadoBanks) - Ringer
Listen on FM &amp; DAB Radio in the UK | on Alexa Skills | Google Assistant | on Mobile Apps | and Online 
#AfrobeatRadio #CosoroRadioUK #Cosoro #CosoroRadio",2023-03-14 17:16:04+00:00
975,Me when someone doesn't believe me and they Google it and see I'm right https://t.co/Aflc1HkKFI,2023-03-14 17:16:04+00:00
976,"Beleaguered German health minister, Karl Lauterbach, admits ""what he had long denied, namely ugly vaccination side effects. With this change in tune, he gets both his boss and himself in trouble.""
--@Tim_Roehn (my translation with help from Google)
https://t.co/VjfekZpu9Y",2023-03-14 17:16:04+00:00
977,@ecomwithbrook Google,2023-03-14 17:16:04+00:00
978,"˗ˏˋ꒰ 💌 ꒱ #mailfromju ! ☻

before an era finally ends, relive your best manifesto memories with… 

manifesto en—keyrings ♡
⤷ 200php each/1,330php OT7 set
🖇️ https://t.co/yEgM4rqoNA
📌 doo &amp; dop: march 17-18, 2023 

love, ju! 💗 

#ENHYPEN https://t.co/d7bJatO1lo",2023-03-14 17:16:03+00:00
979,"#giveaway 10k $USDC The my Swap X Braavos raffle campaign will end TOMORROW at 8:00 am GMT!
Don't miss your chance to win a portion of the $10,000 reward!  Fill out the participation form: https://t.co/20trsEnffS  
@Stas57509160
@6YiZNwMOEfl0O4i
@KinDriller https://t.co/aC0zO9s3sy",2023-03-14 17:16:01+00:00
980,"🚨 Californians Together is launching a District English learner/Multilingual Learner Administrator Advocacy Network which will call for strategic local policy changes within and across districts. Want to be part of this? Apply before April 10!  

📝 ➡️ https://t.co/aT5rTXomNM https://t.co/fVdYItYI5p",2023-03-14 17:16:01+00:00
981,"Lender Website &amp; Social Media Packages!
Website - without SEO $299 setup &amp; $49 per month 
Social media $299 &amp; $49 per month 
Google Adwords $299 &amp; $49 per month (Plus google budget for clicks - $100-$300 per month) 

Whole package $499 &amp; $99 per month 
https://t.co/B0i98vRqcV https://t.co/eTg83rJoSg",2023-03-14 17:16:01+00:00
982,"We're looking for volunteers!

On Tuesday 28 March, from 10am - 3pm, our Maintenance Team will be planting the new Community Orchard at Batchelors Farm!

If you would like to help out, please fill in our Google Form: https://t.co/k2tzdQkP6O https://t.co/GkxwirBAgq",2023-03-14 17:16:01+00:00
983,"One strategy is to look at Google’s ‘In the News’ section.

Read more 👉 https://t.co/3bA1osMj50

#websitetraffic #onlinevisibilityacademy https://t.co/AkRHbkC43o",2023-03-14 17:16:01+00:00
984,Kai's Pain Management CBD Store on Google: https://t.co/HuhULR3zug,2023-03-14 17:16:00+00:00
985,"@JimHawk67327371 Many of use do not Google answers … if I do not know the answer to your question, or can’t offer incite, I just not answer. 😉",2023-03-14 17:15:59+00:00
986,"We’re opening Fuelet OGs! 🎊
We want to make it an elite and closed community of Fuel adopters. We’ll choose most of the OGs manually.

3 ways to get the OG:

☄️Complete our Google form ➡️ https://t.co/A69LoVoHPi
☄️Complete the Crew3 quests in the next two weeks to be on the… https://t.co/Y2jjO9zwuc",2023-03-14 17:15:59+00:00
987,"@yomama47295276 @DraftGuyJared A quick Google says you're correct.
Mass * acceleration = force 
Mass * velocity = momentum 
6'2, 210lbs * 4.36 40yd dash = Tycen Anderson laying dudes out. The point remains the same.",2023-03-14 17:15:59+00:00
988,"A non-stochastic parrot. 
More info 
https://t.co/l7oujAPaft
and/or
https://t.co/cLARPscuWF https://t.co/j4MagF9Byh",2023-03-14 17:15:58+00:00
989,@ecomwithbrook Google,2023-03-14 17:15:58+00:00
990,"Google Business Profile photos get attention &amp; build trust! 📲📸🧡 As an amateur photographer, I love taking photos of businesses I visit. This week the photos I've shared hit 30,000,000 views. Business listings with photos receive 35% more clicks and inspire more confidence... https://t.co/5yJGs4xT6G",2023-03-14 17:15:58+00:00
991,"I have a COMPLETE Google Ads Course full of strategies on: 

👉 Shopping Ads
👉 Search Text Ads
👉 Display Ads. 

Worth $1,000's.

But today - Completely FREE. 

Want it?

RT, Like, and Comment ""Google"" and I'll DM it to you. 

&gt; Must follow me.
&gt; 1 Day only. 
&gt; 500 Ppl Max. https://t.co/UKH4x6fWw4",2023-03-14 17:15:57+00:00
992,"The @EvmosOrg liquidity incentive has been adjusted for the first time!

Based on the liquidity &amp; volume biweekly:
https://t.co/LaN0mLQDaX

🏆Total 1M $EVMOS and 5.2M $SPACE rewards
⚗️xSPACE-xEVMOS is added as a try
🚀Further growth in #Evmos &amp; #zkSync ecosystem

#Cosmos #layer2 https://t.co/vKM2ppdN1u",2023-03-14 17:15:57+00:00
993,"half the time, they’re only attractive in the show tho. I’ll google pics of them and be like ewww wtf 😂",2023-03-14 17:15:57+00:00
994,"1/2 🇬🇭🇬🇭🇬🇭 With all the excitement around @DeepIndaba being hosted in Ghana this year, we are pleased to bring to our local community a special one-day IndabaX Ghana event on 13th May 2023, comprising… 🥁🥁🥁

https://t.co/iHLaZQDJJo https://t.co/XdhfoTaCfo",2023-03-14 17:15:57+00:00
995,"📢Chapter 257, which protected tenants from eviction proceedings, while they applied for rental assistance, is about to expire. This is devastating for many many Worcester tenants.

 Please take 5 seconds to sign-on here. 

https://t.co/PKVTD660er",2023-03-14 17:15:56+00:00
996,"When chat baits you into saying ""OK Google"" on stream https://t.co/OBQ1jjsYPX",2023-03-14 17:15:56+00:00
997,"for nuest and loves, 11 wallpapers for 11 years with nuest

I had a lot of fun making these and maybe teared up a couple of times so I hope you'll like them. feel free to save and use them

#뉴이스트_데뷔11주년_축하해
#NUEST_11th_SPRING
🔗https://t.co/iDvUmxPDyS https://t.co/uvt28hfvXj",2023-03-14 17:15:56+00:00
998,"@GPorcupine2_0 @JDHeadhunter @SenBillFerg ""Make Up Shit Monday"" was yesterday. Try again. Maybe use Google to look for facts.",2023-03-14 17:15:56+00:00
999,"@SenTomCotton Never trust any of Green Beret, Navy Seal, Army Ranger, British SIS and US Special Forces veteran Tom Cotton texts. If you think his tweets are accurate and honest, I suggest you Google ""was Tom Cotton an army ranger"". The answer tells you how much of a bald faced liar he is. https://t.co/7zySqoPa8e",2023-03-14 17:15:56+00:00
1000,"🇺🇸US iTunes Update

💨Smoke Sprite: 2 (+2)

I'm open to fund #SmokeSprite on iTunes for 🇺🇲🇵🇷 ARMYs. If you need funds, request using the form linked here👇🏻
https://t.co/2GxcCxXZhe

#SmokeSprite
#스모크스프라이트_피처링남준
SMOKE SPRITE OUT NOW
SMOKE SPRITE IS HERE https://t.co/GnY97kY7SW https://t.co/IEjT6gFmeg",2023-03-14 17:15:56+00:00
1001,"Google: Generative AI coming to Docs, Gmail in Workspace via @MrDannyGoodwin https://t.co/JDITBDoG8C https://t.co/HO7vVpVuIh",2023-03-14 17:15:55+00:00
1002,"@Ketan120788 @dcptcr Thank you, you are requested to report such traffic violation on Delhi Traffic 
Police Sentinel App. 
URL:(For  Android users)
https://t.co/JGcf9Eqb4l 
(For iOS users): 
https://t.co/HGT7wqsyJn",2023-03-14 17:15:55+00:00
1003,"I have a COMPLETE Google Ads Course full of strategies on: 

👉 Shopping Ads
👉 Search Text Ads
👉 Display Ads. 

Worth $1,000's.

But today - Completely FREE. 

Want it?

RT, Like, and Comment ""Google"" and I'll DM it to you. 

&gt; Must follow me.
&gt; 1 Day only. 
&gt; 500 Ppl Max. https://t.co/UKH4x6fWw4",2023-03-14 17:15:54+00:00
1004,"Awww.. So cute

https://t.co/Nwoylzthmc

#dogsarefamily https://t.co/nqhaWilt41",2023-03-14 17:15:53+00:00
1005,Me when someone doesn't believe me and they Google it and see I'm right https://t.co/Aflc1HkKFI,2023-03-14 17:15:53+00:00
1006,@ecomwithbrook Google,2023-03-14 17:15:53+00:00
1007,"When chat baits you into saying ""OK Google"" on stream https://t.co/OBQ1jjsYPX",2023-03-14 17:15:53+00:00
1008,"Here is a sneak preview of Wednesday's edition of theSun newspaper.
Get your free copy today or download our mobile app to access our Ipaper from:
IOS - https://t.co/TPnKCRsWSm
Android - https://t.co/gbgkz69kBD https://t.co/Knx0DYWIkk",2023-03-14 17:15:53+00:00
1009,@AmitAgal @ApostateProphet well the 3 things the media tells about Muslims in the west and USA... that just shows how controlled and brainwashed you are... write (the pillars of Islam and and Iman) and the (major sins) and google tells you all the main rules of Islam. you a google search away from truth.,2023-03-14 17:15:52+00:00
1010,"Hollywood wants you to imagine something glamorous about transgender people... this is the truth. These are the people behind the camera, glam and anime avatars.

And a one-minute Google of 'Black Butler' tells me its contents is violence, gore, and child abuse. 
@jamieleecurtis https://t.co/Xej3bPQoRZ",2023-03-14 17:15:52+00:00
1011,"[Requested]
ATEEZ Jongho Instagram Update 230303 Wallpaper/Lockscreen

🔗 https://t.co/yPwRcn98XV

@ATEEZofficial #ATEEZ #에이티즈 #エイティーズ #종호 #JONGHO https://t.co/UBXbduUjKT",2023-03-14 17:15:51+00:00
1012,A new era for AI and @GoogleWorkspace @googlecloud https://t.co/ecMFBnVsZk,2023-03-14 17:15:50+00:00
1013,"Financial Advice:
Buy $PEL 👑 X100 this month 80k mc and 6m sc Buy now it will go crazy with @binance and @coinbase listings and @Google @Opensea partnerships 

$BTC $ETH $XRP $SOL $LTC $APT $BNB $SHIB $DOGE $MATIC $GALA $MAGIC
 $OCEAN $ASTR $APT https://t.co/R2ZjYviBVS",2023-03-14 17:15:50+00:00
1014,"PRIMARY VOTER GUIDE IS LIVE: https://t.co/gRvms3ggFp

Today we released our voter guide for the primary on April 4. 

The guide includes political education, a sample ballot, and an in-depth look at all candidates and ballot questions. https://t.co/HMvkyAS8RJ",2023-03-14 17:15:50+00:00
1015,".@harmonyprotocol NFT Image Generator API is in works! 💪 

This project is an API that generates an #NFT image by overlaying text on a background image and uploads it to a designated #Google Storage bucket location. After uploading the image, the API https://t.co/U07CFl5xTo… https://t.co/8Ne2JIGtXK https://t.co/sXa08Am831",2023-03-14 17:15:50+00:00
1016,"✨ New Simmer Clips video/article is out! ✨

How do I safely override #GoogleTagManager dataLayer.push() method?

(and why?!)

▶️ YouTube: https://t.co/87gSmsVFdP

📖 Article: https://t.co/V1aJbMnGEF

Subscribe to our channel at https://t.co/AvRyMpYXMf

#gtmtips #measure https://t.co/MssyKiMJbO",2023-03-14 17:15:49+00:00
1017,"HELP PLEASE 🙏

I'm looking at carbon sequestration in permanent pasture systems in the UK &amp;
I could do with a few more respondents for my survey

If you have a spare 10 minutes please help me get a better understanding of what's happening on farm 👇

https://t.co/hQ49qhO85p https://t.co/FDEg3lclLO",2023-03-14 17:15:49+00:00
1018,"Google Play Games for PC is receiving six new titles and is headed to Japan and Europe
https://t.co/pmSrRKaWEt https://t.co/VHI2rQhpif",2023-03-14 17:15:49+00:00
1019,"@jihopes HAHAAHAHAHA if u ever decide putting up a google drive ……………,., 👀👀👀👀👀👀👀",2023-03-14 17:15:48+00:00
1020,"I have a COMPLETE Google Ads Course full of strategies on: 

👉 Shopping Ads
👉 Search Text Ads
👉 Display Ads. 

Worth $1,000's.

But today - Completely FREE. 

Want it?

RT, Like, and Comment ""Google"" and I'll DM it to you. 

&gt; Must follow me.
&gt; 1 Day only. 
&gt; 500 Ppl Max. https://t.co/UKH4x6fWw4",2023-03-14 17:15:48+00:00
1021,"Please help us find Syed Muhammed Ali, he is missing since March 11th from Karachi (Sindh) #zainabalert #ZainabAlertApp #missingchildren 

👉Download ZAINAB ALERT App for instant alerts
➡️Android - https://t.co/T4K4DfIZYl
➡️Apple iOS - https://t.co/KEy1Jn0YTK https://t.co/xBGtnLGIQM",2023-03-14 17:15:48+00:00
1022,"$200 — 48 Hours — 

➖ RT &amp; Download App &amp; Follow ‘ VOVO2023 ‘ in Openvoice app : https://t.co/ksvmQ9sTMK

➖ Join Telegram: https://t.co/lnk8yMwxiL

Post Proof https://t.co/okF3Kc7vV6",2023-03-14 17:15:47+00:00
1023,"📰 Google Pixel Fold leak sheds light on new details and is slated to arrive in June

#technology #technews #tech #news

https://t.co/t3KxlFZHj2",2023-03-14 17:15:47+00:00
1024,"Art Marketing Minute - Art Marketing Minute Podcast: Episode 63

#ArtistSocialNetwork #art #artwork #artist #artistmarketing #marketing #google #podcast

Follow us @artistsocialnet
https://t.co/dgwx0C1qhK",2023-03-14 17:15:46+00:00
1025,JUST USE GOOGLE OH MY GODDDDDDDD https://t.co/Z7ShVncyzb https://t.co/wXJhkYJgja,2023-03-14 17:15:45+00:00
1026,"""Would recommend this group very highly."" says Marlene on Google, via @Birdeye_ https://t.co/kdyck78nIJ",2023-03-14 17:15:45+00:00
1027,Me when someone doesn't believe me and they Google it and see I'm right https://t.co/Aflc1HkKFI,2023-03-14 17:15:45+00:00
1028,People can speak out TODAY at a critical hearing to try and win desperately needed funding for @SFBART and transit across California. Get details here: https://t.co/EQ4nHq4lDf https://t.co/Cpbw55aD1Z,2023-03-14 17:15:44+00:00
1029,"I run a podcast show about Jesus and misconception about christianity and all the believers world.
The name of my podcast show is Epiphany with cherish 
Find me on 5 platforms
Spotify, Google podcast, castbox, stitcher and anchor",2023-03-14 17:15:44+00:00
1030,Me when someone doesn't believe me and they Google it and see I'm right https://t.co/Aflc1HkKFI,2023-03-14 17:15:43+00:00
1031,"Eden Knight was tricked into detransitioning &amp; moved to Saudi Arabia by people hired by her family to pose as friends to her. She has taken her own life. We have a doc w all the info in 1 place we submit now for your consideration

With love and care: 

https://t.co/RL3vcKjJDA",2023-03-14 17:15:42+00:00
1032,Me when someone doesn't believe me and they Google it and see I'm right https://t.co/Aflc1HkKFI,2023-03-14 17:15:42+00:00
1033,"I have a COMPLETE Google Ads Course full of strategies on: 

👉 Shopping Ads
👉 Search Text Ads
👉 Display Ads. 

Worth $1,000's.

But today - Completely FREE. 

Want it?

RT, Like, and Comment ""Google"" and I'll DM it to you. 

&gt; Must follow me.
&gt; 1 Day only. 
&gt; 500 Ppl Max. https://t.co/UKH4x6fWw4",2023-03-14 17:15:41+00:00
1034,"How To Get Free Robux In Roblox | How To Get Free Roblox Gift Card Codes 
#ROBLOX #RobloxDev #RobloxDevs #robloxcondo #RobloxUGC #robux #robuxgiftcard #robuxgiveaway @RobloxBattles 
👇👇👇👇👇🔁🔁🔁
https://t.co/sYod5Pn19h https://t.co/pVbkhca3MB",2023-03-14 17:15:40+00:00
1035,"Want a career boost in #cybersecurity? 

Enroll in JACCD-Design Institute Africa's comprehensive course now! Learn essential skills in #computerscience, #networking &amp; #softwaredevelopment. 

Admissions open, apply here: https://t.co/hSJE7Q6K8j 

Christian Nana aba Miracle Blacko https://t.co/ehWYoTPVZM",2023-03-14 17:15:40+00:00
1036,@goddeketal I was fearful because of googling. Google instigated my fear wayyy more than it would have been just going thru it. Im unvaccinated and had original cov19 took me like 14 days to feel normal and i worked a 28 hr shift on the 15th day at a refinery,2023-03-14 17:15:40+00:00
1037,"@murphelaw The risk of a blood clot is also my concern. Signed, Dr. Google.",2023-03-14 17:15:39+00:00
1038,@brianportnoy It's the Google of VC exits,2023-03-14 17:15:39+00:00
1039,"For everybody who is a fan of #SatangWinny but cannot join the prom night event and also the fans who will go to the event.
Let's be a part of their journey by this temporary Twitter circle frames x SatangWinny from me. Feel free to use. ❤️🫶 https://t.co/fc5kY9iea7… https://t.co/7WnklM9ayO https://t.co/a6g02waibF",2023-03-14 17:15:39+00:00
1040,"Google Is About to Unleash AI for Gmail and Google Docs - 
https://t.co/TtZMZpBYuR",2023-03-14 17:15:38+00:00
1041,@TaurineYeen Do it in the google calculator and you will know why I only got to 13 digits &gt;.&gt;,2023-03-14 17:15:38+00:00
1042,@xYuKnw Google is your friend....use it https://t.co/8cD34djDC7,2023-03-14 17:15:37+00:00
1043,"Custom CRM development by MCI Software with seamless integrations to Google Maps, email, calls, text messages, and reports. Improve productivity today. #CRM #CustomCRM #Integrations https://t.co/kIgI6IkdpM",2023-03-14 17:15:37+00:00
1044,"Guys @Ptikhi7 has got the drafts. 

Can someone upload these drafts on some google drive and share the link with everyone?",2023-03-14 17:15:36+00:00
1045,"ੈ✩‧₊˚ SIGN-UPS OPEN ˚₊‧✩ ੈ

🪄 15th February - 15th March

✩ Writer's Sign-Up: https://t.co/ltEpM3RZ8y
✩ Artist's Sign-Up: https://t.co/vtgtfiNEja https://t.co/Vxw5Io5Gtp",2023-03-14 17:15:36+00:00
1046,"Here's a Round 1 Mascot Based March Madness game.
Play for fun or glory!

https://t.co/xps1gQyW2U",2023-03-14 17:15:36+00:00
1047,"Google is adding Generative AI to Docs and Gmail to help you get started writing
https://t.co/Ml69tgozDG https://t.co/DVcqNmepIU",2023-03-14 17:15:36+00:00
1048,"OpenAI Unveils GPT-4, Months After ChatGPT Stunned Silicon Valley - The New York Times https://t.co/CsUAJ9CiXs",2023-03-14 17:15:36+00:00
1049,@laracroft838 @mummabryan Came here to say this!!! Stay positive and try not to google signs and symptoms because it will have you thinking you have everything! Try not to worry ahead of time…. They will quickly let you know if you need to. Praying everything comes back normal or benign!!,2023-03-14 17:15:35+00:00
1050,The Pixel Fold is reportedly coming in June https://t.co/wnQNZz7fTH,2023-03-14 17:15:35+00:00
1051,"💀100x Whitelists 💀

simply interact with this tweet and fill out the form (select #2 on the third field so we can avoid bots)

this is one of your best chances to join ENVISION

https://t.co/9DT2S5NVzX",2023-03-14 17:15:35+00:00
1052,"Guys @Ptikhi7 has got the drafts. 

Can someone upload these drafts on some google drive and share the link with everyone?",2023-03-14 17:15:35+00:00
1053,"We said more POKER♣️ 

TWO Poker Tournaments by Candy Club this week!

Wen? 14 &amp; 16 Mar, 3pm UTC +8

💸 $1,000 prize pool each tournament for 60 lucky winners
👀 Invitation only

Grab your seat:
🔗https://t.co/T0BH02lkPu https://t.co/ssxHw0QDgp",2023-03-14 17:15:35+00:00
1054,A6: #ppcchat what is the most effective way to revolt against Google for bringing Pmax to us?,2023-03-14 17:15:35+00:00
1055,"OpenAI releases GPT-4, a multimodal AI that it claims is state-of-the-art - TechCrunch https://t.co/RUvplBUWpH",2023-03-14 17:15:35+00:00
1056,".@chainlinklabs’ Steve Ellis &amp; Bryan Jowers joined Allen Day from @Google to introduce #Chainlink Functions at #ETHDenver.  

Watch Allen’s live demo to see how Functions seamlessly brings data from #Google Analytics &amp; BigQuery on-chain 📺⬇️
https://t.co/oIMUbdB3XY https://t.co/JlQl3iA6RS",2023-03-14 17:15:34+00:00
1057,To sign the resolution https://t.co/nRtva6fBZT,2023-03-14 17:15:34+00:00
1058,"Guys @Ptikhi7 has got the drafts. 

Can someone upload these drafts on some google drive and share the link with everyone?",2023-03-14 17:15:34+00:00
1059,What Is Visual ChatGPT And How To Use It - Dataconomy https://t.co/MpBTaqyyJW,2023-03-14 17:15:33+00:00
1060,"Announcement!

PEPPERLYL Airdrop 2.0 is ON

To win:

➡️ Register: https://t.co/GiVXCKmOmW

✅Follow the instructions after you register

Follow @Pepperlyl

🔊🔊Retweet + Like

Comment your Country Flag:🇨🇦🇨🇨🇨🇩🇨🇰🇬🇧🇺🇸🇳🇬🇳🇮🇳🇪🇯🇴🇰🇮🇰🇪🇰🇵🇲🇰🇵🇰

No LIMIT!
#airdrops #Giveaway #BTC #pepperlyl https://t.co/Ts63QunvIK",2023-03-14 17:15:33+00:00
1061,"Google has announced the PaLM API!

They also announced:

• MakerSuite, a prototyping tool
• Embeddings API
• LLMs in Vertex
• LLM app builder
• LLMs in Gmail, Docs, and Workspace

Google's largest model is a 540B parameter version of PaLM. https://t.co/txK5pWawnC",2023-03-14 17:15:32+00:00
1062,"We are currently recruiting for our TEMPORARY, SHORT TERM DJJ Admin Team!

✨DETAILS✨
🧍 Looking for proactive 127zens!!
⌛️ Team will be active from announcement to 1 month post comeback.

✨OPEN ROLES✨
🐰 Graphic Design
🍑 Updates
🐶 Translation

APPLY👉https://t.co/ZNsppGA6T8 https://t.co/HKzupdFSen",2023-03-14 17:15:32+00:00
1063,"The National Dialogue is a way to help bring national consensus in #Ethiopia. We call on @UN_HRC member states to abstain from untimely actions &amp; inflammatory reports.

➡️https://t.co/lUYNsoGphK

 @NamibiaMFA @Diplomatie_MR @mae_stp @BurkinaUNGeneva #Ethiopia #HRC52",2023-03-14 17:15:31+00:00
1064,"Google translate is about as useful as soggy bread, it can still be used but it sucks so bad",2023-03-14 17:15:31+00:00
1065,"@seanbamforth I’d rather there was a market of approved identity assurance. So Apple, Google, Banks or BBC could all be options where you provide you ID documents to then once and then they vouch for you. Although Government gateway does work. I’m not sure what you need a digital ID for?",2023-03-14 17:15:29+00:00
1066,"@TattedSoldier3 Baby,  we had a full ass conversation about it.  I had to google. I don't want it 😂",2023-03-14 17:15:29+00:00
1067,"On the way back after Summit  the Island Peak Climbing 
Read More:- https://t.co/lNFnQGTzQS
#trekking #climbing #walking #hiking #nepal #islandpeak #everest #adventure #highpassadventure #highpass #trek #tours #peak #mountain #himalaya #travel #instagram #Facebook #Google #treks https://t.co/dVhQMhdxiA",2023-03-14 17:15:29+00:00
1068,"#Google, #Meta, #Amazon and other #tech #companies have #laidoff more than 95,000 #employees in the last year . #Layoffs come as #digital #advertisers are cutting back on spending and rising #inflation curbs #consumer spending. https://t.co/Q5SYCoBqVx",2023-03-14 17:15:28+00:00
1069,"1/ Announcing the #NYXS Global Beta Launch Event campaign, running from March 13 - 27! 🥳

Complete the tasks on Gleam for a chance to earn from $50,000 in X-Coins 💰

Rules below 🧵

➡️ https://t.co/C9DthRA3mH

👉 iOS: https://t.co/qK3caepJBU
👉 Android: https://t.co/EaRZLtfbL2 https://t.co/xy6KRdtDhF",2023-03-14 17:15:28+00:00
1070,"🚨CFP -  DEADLINE TOMORROW!🚨 

Apply to present this spring or summer at our new bi-weekly, online East European Politics workshop for grad students! Submit your abstract by TOMORROW: https://t.co/9Q1WTWucjK

&amp; sign up to our mailing list on our website: https://t.co/uNvC9LgJFp",2023-03-14 17:15:28+00:00
1071,"Eden Knight was tricked into detransitioning &amp; moved to Saudi Arabia by people hired by her family to pose as friends to her. She has taken her own life. We have a doc w all the info in 1 place we submit now for your consideration

With love and care: 

https://t.co/RL3vcKjJDA",2023-03-14 17:15:27+00:00
1072,@_ImJason I bought Nothing. We'll see what Google has in store this summer.,2023-03-14 17:15:27+00:00
1073,@KTamiax @battygyal__ @BbyLaana Google doesn't work on your phone?,2023-03-14 17:15:27+00:00
1074,"SMA's annual meeting is coming up on April 20-21, and registration is now open! Please register at the link below. A conference schedule will be available soon. https://t.co/dc7trgRobk",2023-03-14 17:15:27+00:00
1075,Me when someone doesn't believe me and they Google it and see I'm right https://t.co/Aflc1HkKFI,2023-03-14 17:15:26+00:00
1076,"Spot the truths &amp; stand a chance to win an #iQOOZ7 5G!

How to participate:
- QRT your answer and tag 3 friends
- Follow @iQOOInd on TW
- Mention #FullyLoaded #iQOOZ7 #FullyLoadedYou #AmazonSpecials
- T&amp;C - https://t.co/EPOuBInniv https://t.co/pvOjUrfkJR",2023-03-14 17:15:26+00:00
1077,"I've sold over $45 million worth of product whilst working at Google

Here's the 5 most common sales objections I hear along with the copy solutions you can use to overcome them:",2023-03-14 17:15:25+00:00
1078,This is your sign to Google: English to French translation 'fifty nineteen'. https://t.co/5axuzdGeEy,2023-03-14 17:15:24+00:00
1079,"Whoah slow down, Putin! First we gotta google whether Mexico is sovereign or not! https://t.co/i37lairtXg",2023-03-14 17:15:24+00:00
1080,Me when someone doesn't believe me and they Google it and see I'm right https://t.co/Aflc1HkKFI,2023-03-14 17:15:24+00:00
1081,"Guys @Ptikhi7 has got the drafts. 

Can someone upload these drafts on some google drive and share the link with everyone?",2023-03-14 17:15:24+00:00
1082,Me when someone doesn't believe me and they Google it and see I'm right https://t.co/Aflc1HkKFI,2023-03-14 17:15:23+00:00
1083,"Hello!!! I am writing an outreach children's book about rivulus and I am looking for input from the queer community! I've posted this before and received great feedback, but I really need to hear from the intersex community. Please share and RT! https://t.co/nAr7YlJ2Wm",2023-03-14 17:15:23+00:00
1084,"Attention all #developers and #blockchain enthusiasts! 🚀

Build and test your #dApps with 5ireChain and earn big rewards for your contributions. It's time to bring your A-game!🔥

Get started▶️ https://t.co/RBcKUKlwA5

Rewards: Phase 1 ▶️https://t.co/86jENo3HWI https://t.co/pjHfrk4WWA",2023-03-14 17:15:23+00:00
1085,"SEO TIP OF THE DAY 🎯 #SeoTips 

Why Are Title Tags Important?

Title tags are a confirmed ranking 📈 factor. Google uses your title tag to get an idea 💡 of what’s on your page and how relevant your content is to the user’s search query. #searchengineoptimization https://t.co/vpfXqZDy5a",2023-03-14 17:15:22+00:00
1086,"Google hits back with a full integration of AI across Google Workspace.

Includes generating images, presentations, emails, docs and more all within Google Workspace.

Video overview is slick 

 https://t.co/17xcvrHUbj",2023-03-14 17:15:21+00:00
